FID,oid,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_reglementaire,y_reglementaire
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7fe,510,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,fond,Urbaine,Ozone,7,23.5,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_7ff,509,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,fond,Urbaine,Ozone,7,43.6,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_800,508,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,fond,Urbaine,Ozone,7,43.1,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_801,507,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,fond,Urbaine,Ozone,7,67.1,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_802,506,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,fond,Urbaine,Ozone,7,71.8,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_803,500,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,fond,Urbaine,Ozone,7,72,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_804,421,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,fond,Périurbaine,Ozone,7,41,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_805,420,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,fond,Périurbaine,Ozone,7,49.8,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_806,419,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,fond,Périurbaine,Ozone,7,49.4,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_807,418,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,fond,Périurbaine,Ozone,7,80.9,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_808,432,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,fond,Périurbaine,Ozone,7,81.9,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_809,431,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,fond,Périurbaine,Ozone,7,86.8,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_80a,430,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,fond,Périurbaine,Ozone,7,76,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_80b,429,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,fond,Périurbaine,Ozone,7,73.2,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_80c,428,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,fond,Périurbaine,Ozone,7,61.5,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_80d,427,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,fond,Périurbaine,Ozone,7,47.7,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_80e,426,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,fond,Périurbaine,Ozone,7,41,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_80f,425,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,fond,Périurbaine,Ozone,7,55.9,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_810,424,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,fond,Périurbaine,Ozone,7,57,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_811,423,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,fond,Périurbaine,Ozone,7,77.4,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_812,422,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,fond,Périurbaine,Ozone,7,76.8,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_813,417,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,fond,Périurbaine,Ozone,7,77,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_814,438,BOUCHES-DU-RHONE,Salon-de-Provence,13103,SALON,FR02041,,Urbaine,Ozone,7,35,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,869568.41441468,6284473.77777542
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_815,437,BOUCHES-DU-RHONE,Salon-de-Provence,13103,SALON,FR02041,,Urbaine,Ozone,7,45.7,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,869568.41441468,6284473.77777542
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_816,436,BOUCHES-DU-RHONE,Salon-de-Provence,13103,SALON,FR02041,,Urbaine,Ozone,7,48.8,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,869568.41441468,6284473.77777542
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_817,435,BOUCHES-DU-RHONE,Salon-de-Provence,13103,SALON,FR02041,,Urbaine,Ozone,7,69.5,ug.m-3,mensuelle,01/03/2018 00:00,31/03/2018 23:59,true,869568.41441468,6284473.77777542
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_818,434,BOUCHES-DU-RHONE,Salon-de-Provence,13103,SALON,FR02041,,Urbaine,Ozone,7,79.1,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,869568.41441468,6284473.77777542
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_819,449,BOUCHES-DU-RHONE,Salon-de-Provence,13103,SALON,FR02041,,Urbaine,Ozone,7,82.4,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,869568.41441468,6284473.77777542
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_81a,448,BOUCHES-DU-RHONE,Salon-de-Provence,13103,SALON,FR02041,,Urbaine,Ozone,7,98.9,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,869568.41441468,6284473.77777542
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_81b,447,BOUCHES-DU-RHONE,Salon-de-Provence,13103,SALON,FR02041,,Urbaine,Ozone,7,81.7,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,869568.41441468,6284473.77777542
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_81c,446,BOUCHES-DU-RHONE,Salon-de-Provence,13103,SALON,FR02041,,Urbaine,Ozone,7,73.2,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,869568.41441468,6284473.77777542
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_81d,445,BOUCHES-DU-RHONE,Salon-de-Provence,13103,SALON,FR02041,,Urbaine,Ozone,7,52.3,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,869568.41441468,6284473.77777542
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_81e,444,BOUCHES-DU-RHONE,Salon-de-Provence,13103,SALON,FR02041,,Urbaine,Ozone,7,39.8,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,869568.41441468,6284473.77777542
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_81f,443,BOUCHES-DU-RHONE,Salon-de-Provence,13103,SALON,FR02041,,Urbaine,Ozone,7,28.3,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,869568.41441468,6284473.77777542
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_820,442,BOUCHES-DU-RHONE,Salon-de-Provence,13103,SALON,FR02041,,Urbaine,Ozone,7,48.4,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,869568.41441468,6284473.77777542
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_821,441,BOUCHES-DU-RHONE,Salon-de-Provence,13103,SALON,FR02041,,Urbaine,Ozone,7,42.7,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,869568.41441468,6284473.77777542
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_822,440,BOUCHES-DU-RHONE,Salon-de-Provence,13103,SALON,FR02041,,Urbaine,Ozone,7,69.8,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,869568.41441468,6284473.77777542
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_823,439,BOUCHES-DU-RHONE,Salon-de-Provence,13103,SALON,FR02041,,Urbaine,Ozone,7,81.2,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,869568.41441468,6284473.77777542
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_824,433,BOUCHES-DU-RHONE,Salon-de-Provence,13103,SALON,FR02041,,Urbaine,Ozone,7,85.2,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,869568.41441468,6284473.77777542
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_825,6,VAR,Plan-d'Aups-Sainte-Baume,83093,PLAN AUPS/STE  BAUME,FR03027,fond,Rurale,Ozone,7,61,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,921259.48219882,6252271.75305728
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_826,5,VAR,Plan-d'Aups-Sainte-Baume,83093,PLAN AUPS/STE  BAUME,FR03027,fond,Rurale,Ozone,7,67.4,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,921259.48219882,6252271.75305728
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_827,4,VAR,Plan-d'Aups-Sainte-Baume,83093,PLAN AUPS/STE  BAUME,FR03027,fond,Rurale,Ozone,7,63.9,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,921259.48219882,6252271.75305728
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_828,3,VAR,Plan-d'Aups-Sainte-Baume,83093,PLAN AUPS/STE  BAUME,FR03027,fond,Rurale,Ozone,7,86.7,ug.m-3,mensuelle,01/03/2018 00:00,31/03/2018 23:59,true,921259.48219882,6252271.75305728
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_829,2,VAR,Plan-d'Aups-Sainte-Baume,83093,PLAN AUPS/STE  BAUME,FR03027,fond,Rurale,Ozone,7,103.4,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,921259.48219882,6252271.75305728
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_82a,17,VAR,Plan-d'Aups-Sainte-Baume,83093,PLAN AUPS/STE  BAUME,FR03027,fond,Rurale,Ozone,7,97,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,921259.48219882,6252271.75305728
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_82b,16,VAR,Plan-d'Aups-Sainte-Baume,83093,PLAN AUPS/STE  BAUME,FR03027,fond,Rurale,Ozone,7,116.7,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,921259.48219882,6252271.75305728
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_82c,15,VAR,Plan-d'Aups-Sainte-Baume,83093,PLAN AUPS/STE  BAUME,FR03027,fond,Rurale,Ozone,7,95.4,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,921259.48219882,6252271.75305728
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_82d,14,VAR,Plan-d'Aups-Sainte-Baume,83093,PLAN AUPS/STE  BAUME,FR03027,fond,Rurale,Ozone,7,93.6,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,921259.48219882,6252271.75305728
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_82e,13,VAR,Plan-d'Aups-Sainte-Baume,83093,PLAN AUPS/STE  BAUME,FR03027,fond,Rurale,Ozone,7,78.9,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,921259.48219882,6252271.75305728
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_82f,12,VAR,Plan-d'Aups-Sainte-Baume,83093,PLAN AUPS/STE  BAUME,FR03027,fond,Rurale,Ozone,7,68,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,921259.48219882,6252271.75305728
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_830,11,VAR,Plan-d'Aups-Sainte-Baume,83093,PLAN AUPS/STE  BAUME,FR03027,fond,Rurale,Ozone,7,60.7,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,921259.48219882,6252271.75305728
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_831,10,VAR,Plan-d'Aups-Sainte-Baume,83093,PLAN AUPS/STE  BAUME,FR03027,fond,Rurale,Ozone,7,62.3,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,921259.48219882,6252271.75305728
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_832,9,VAR,Plan-d'Aups-Sainte-Baume,83093,PLAN AUPS/STE  BAUME,FR03027,fond,Rurale,Ozone,7,75.3,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,921259.48219882,6252271.75305728
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_833,8,VAR,Plan-d'Aups-Sainte-Baume,83093,PLAN AUPS/STE  BAUME,FR03027,fond,Rurale,Ozone,7,90.4,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,921259.48219882,6252271.75305728
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_834,7,VAR,Plan-d'Aups-Sainte-Baume,83093,PLAN AUPS/STE  BAUME,FR03027,fond,Rurale,Ozone,7,98.9,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,921259.48219882,6252271.75305728
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_835,1,VAR,Plan-d'Aups-Sainte-Baume,83093,PLAN AUPS/STE  BAUME,FR03027,fond,Rurale,Ozone,7,92.2,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,921259.48219882,6252271.75305728
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_836,23,BOUCHES-DU-RHONE,Aubagne,13005,AUBAGNE LES PASSONS,FR03032,fond,Urbaine,Ozone,7,29,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,908989.50184174,6247181.0060603
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_837,22,BOUCHES-DU-RHONE,Aubagne,13005,AUBAGNE LES PASSONS,FR03032,fond,Urbaine,Ozone,7,47.6,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,908989.50184174,6247181.0060603
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_838,21,BOUCHES-DU-RHONE,Aubagne,13005,AUBAGNE LES PASSONS,FR03032,fond,Urbaine,Ozone,7,37.6,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,908989.50184174,6247181.0060603
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_839,20,BOUCHES-DU-RHONE,Aubagne,13005,AUBAGNE LES PASSONS,FR03032,fond,Urbaine,Ozone,7,67.4,ug.m-3,mensuelle,01/03/2018 00:00,31/03/2018 23:59,true,908989.50184174,6247181.0060603
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_83a,19,BOUCHES-DU-RHONE,Aubagne,13005,AUBAGNE LES PASSONS,FR03032,fond,Urbaine,Ozone,7,77.1,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,908989.50184174,6247181.0060603
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_83b,34,BOUCHES-DU-RHONE,Aubagne,13005,AUBAGNE LES PASSONS,FR03032,fond,Urbaine,Ozone,7,78.8,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,908989.50184174,6247181.0060603
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_83c,33,BOUCHES-DU-RHONE,Aubagne,13005,AUBAGNE LES PASSONS,FR03032,fond,Urbaine,Ozone,7,89.4,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,908989.50184174,6247181.0060603
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_83d,32,BOUCHES-DU-RHONE,Aubagne,13005,AUBAGNE LES PASSONS,FR03032,fond,Urbaine,Ozone,7,72.5,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,908989.50184174,6247181.0060603
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_83e,31,BOUCHES-DU-RHONE,Aubagne,13005,AUBAGNE LES PASSONS,FR03032,fond,Urbaine,Ozone,7,68.6,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,908989.50184174,6247181.0060603
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_83f,30,BOUCHES-DU-RHONE,Aubagne,13005,AUBAGNE LES PASSONS,FR03032,fond,Urbaine,Ozone,7,52.4,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,908989.50184174,6247181.0060603
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_840,29,BOUCHES-DU-RHONE,Aubagne,13005,AUBAGNE LES PASSONS,FR03032,fond,Urbaine,Ozone,7,44.1,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,908989.50184174,6247181.0060603
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_841,28,BOUCHES-DU-RHONE,Aubagne,13005,AUBAGNE LES PASSONS,FR03032,fond,Urbaine,Ozone,7,27.1,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,908989.50184174,6247181.0060603
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_842,27,BOUCHES-DU-RHONE,Aubagne,13005,AUBAGNE LES PASSONS,FR03032,fond,Urbaine,Ozone,7,37.6,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,908989.50184174,6247181.0060603
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_843,26,BOUCHES-DU-RHONE,Aubagne,13005,AUBAGNE LES PASSONS,FR03032,fond,Urbaine,Ozone,7,39.1,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,908989.50184174,6247181.0060603
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_844,25,BOUCHES-DU-RHONE,Aubagne,13005,AUBAGNE LES PASSONS,FR03032,fond,Urbaine,Ozone,7,65.9,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,908989.50184174,6247181.0060603
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_845,24,BOUCHES-DU-RHONE,Aubagne,13005,AUBAGNE LES PASSONS,FR03032,fond,Urbaine,Ozone,7,80.5,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,908989.50184174,6247181.0060603
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_846,18,BOUCHES-DU-RHONE,Aubagne,13005,AUBAGNE LES PASSONS,FR03032,fond,Urbaine,Ozone,7,75.9,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,908989.50184174,6247181.0060603
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_847,40,BOUCHES-DU-RHONE,La Penne-sur-Huveaune,13070,VALLEE HUVEAUNE,FR03037,industrielle,Périurbaine,Ozone,7,25,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,903927.35281694,6245928.37626775
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_848,39,BOUCHES-DU-RHONE,La Penne-sur-Huveaune,13070,VALLEE HUVEAUNE,FR03037,industrielle,Périurbaine,Ozone,7,43.2,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,903927.35281694,6245928.37626775
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_849,38,BOUCHES-DU-RHONE,La Penne-sur-Huveaune,13070,VALLEE HUVEAUNE,FR03037,industrielle,Périurbaine,Ozone,7,33.7,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,903927.35281694,6245928.37626775
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_84a,37,BOUCHES-DU-RHONE,La Penne-sur-Huveaune,13070,VALLEE HUVEAUNE,FR03037,industrielle,Périurbaine,Ozone,7,58.8,ug.m-3,mensuelle,01/03/2018 00:00,31/03/2018 23:59,true,903927.35281694,6245928.37626775
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_84b,36,BOUCHES-DU-RHONE,La Penne-sur-Huveaune,13070,VALLEE HUVEAUNE,FR03037,industrielle,Périurbaine,Ozone,7,69.1,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,903927.35281694,6245928.37626775
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_84c,51,BOUCHES-DU-RHONE,La Penne-sur-Huveaune,13070,VALLEE HUVEAUNE,FR03037,industrielle,Périurbaine,Ozone,7,68.5,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,903927.35281694,6245928.37626775
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_84d,50,BOUCHES-DU-RHONE,La Penne-sur-Huveaune,13070,VALLEE HUVEAUNE,FR03037,industrielle,Périurbaine,Ozone,7,77.8,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,903927.35281694,6245928.37626775
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_84e,49,BOUCHES-DU-RHONE,La Penne-sur-Huveaune,13070,VALLEE HUVEAUNE,FR03037,industrielle,Périurbaine,Ozone,7,69.2,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,903927.35281694,6245928.37626775
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_84f,48,BOUCHES-DU-RHONE,La Penne-sur-Huveaune,13070,VALLEE HUVEAUNE,FR03037,industrielle,Périurbaine,Ozone,7,60.4,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,903927.35281694,6245928.37626775
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_850,47,BOUCHES-DU-RHONE,La Penne-sur-Huveaune,13070,VALLEE HUVEAUNE,FR03037,industrielle,Périurbaine,Ozone,7,41.3,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,903927.35281694,6245928.37626775
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_851,46,BOUCHES-DU-RHONE,La Penne-sur-Huveaune,13070,VALLEE HUVEAUNE,FR03037,industrielle,Périurbaine,Ozone,7,36.5,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,903927.35281694,6245928.37626775
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_852,45,BOUCHES-DU-RHONE,La Penne-sur-Huveaune,13070,VALLEE HUVEAUNE,FR03037,industrielle,Périurbaine,Ozone,7,21.5,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,903927.35281694,6245928.37626775
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_853,44,BOUCHES-DU-RHONE,La Penne-sur-Huveaune,13070,VALLEE HUVEAUNE,FR03037,industrielle,Périurbaine,Ozone,7,30.3,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,903927.35281694,6245928.37626775
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_854,43,BOUCHES-DU-RHONE,La Penne-sur-Huveaune,13070,VALLEE HUVEAUNE,FR03037,industrielle,Périurbaine,Ozone,7,32.6,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,903927.35281694,6245928.37626775
